size,elevator,address,rooms,price
65 , senza ascensore,"Trilocale in via luigi torelli, Dergano, Milano",3 ,59.000
66 , con ascensore,"Bilocale in via Trasimeno, Crescenzago, Milano",2 ,165.000
95 , con ascensore,"Trilocale in via Lessona, Quarto Oggiaro-Euromilano, Milano",3 ,180.000
118 , con ascensore,"Trilocale in vico Delilla, San Giovanni, Rho",3 ,290.000
70 , con ascensore,"Bilocale in via Bari, Naviglio Grande-Barona, Milano",2 ,178.000
128 , con ascensore,"Trilocale in via Montecuccoli, Soderini, Milano",3 ,537.000
48 , senza ascensore,"Bilocale in Niguarda, Milano",2 ,85.000
110 , con ascensore,"Appartamento su due piani in via Paolo Veronese, Bollate",3 ,600.000
70 , con ascensore,"Attico in via Leone Tolstoi, 17, Lorenteggio-Giambellino, Milano",3 ,265.000
45 , senza ascensore,"Bilocale in via Certosa, Quarto Oggiaro-Euromilano, Milano",2 ,134.000
200 , con ascensore,"Appartamento su due piani in Greco-Villaggio dei Giornalisti, Milano",5 ,650.000
100 , con ascensore,"Trilocale in via Marconi, Cassina de' Pecchi",3 ,175.000
120 , con ascensore,"Quadrilocale in via Zanella, Argonne-Corsica, Milano",4 ,470.000
61 ,,"Monolocale in Ariosto-Magenta, Milano",,293.000
210 ,,Villetta a schiera a Paullo,4 ,299.000
85 ,,"Trilocale in via giorgio chavez, Teodosio-Porpora, Milano",3 ,230.000
55 , con ascensore,"Bilocale in Indipendenza-Regina Giovanna, Milano",2 ,310.000
250 ,,Casa indipendente a Gudo Visconti,4 ,280.000
70 , senza ascensore,"Trilocale in via Neera, Chiesa Rossa, Milano",3 ,255.000
50 ,,"Bilocale in via Cuore Immacolato di Maria, Vigentino, Milano",2 ,168.000
80 , con ascensore,"Trilocale in via Zuretti, Greco-Villaggio dei Giornalisti, Milano",3 ,240.000
32 , senza ascensore,"Monolocale in via carlo imbonati, Dergano, Milano",,52.000
85 , con ascensore,"Trilocale in via Vitruvio, Centrale, Milano",3 ,298.000
65 , con ascensore,Bilocale a Noviglio,2 ,120.000
88 , ,"Trilocale in via sant'antonio da padova, Balsamo, Cinisello Balsamo",3 ,145.000
130 , con ascensore,"Quadrilocale in via fratelli rosselli, Crocetta-Parco Nord, Cinisello Balsamo",4 ,200.000
70 , ,"Bilocale in via leonardo da vinci, Cinisello, Cinisello Balsamo",2 ,84.000
70 , con ascensore,"Bilocale in via fratelli rosselli, Crocetta-Parco Nord, Cinisello Balsamo",2 ,120.000
95 , ,"Trilocale in via val trompia, Quarto Oggiaro-Euromilano, Milano",3 ,120.000
105 , con ascensore,"Trilocale in via villa, Cinisello, Cinisello Balsamo",3 ,140.000
65 , senza ascensore,Bilocale a Vermezzo,2 ,65.000
160 , con ascensore,"Attico in via degli ottoboni, San Siro, Milano",3 ,695.000
180 , con ascensore,"Quadrilocale in via stampa, Vetra-Missori, Milano",4 ,950.000
150 , con ascensore,"Quadrilocale in via repubblica, Cesano Boscone",4 ,280.000
55 , con ascensore,"Bilocale in Niguarda, Milano",2 ,124.000
150 , con ascensore,"Quadrilocale in via capecelatro alfonso, San Siro, Milano",4 ,465.000
25 , senza ascensore,"Monolocale in via Chiesa Rossa, Chiesa Rossa, Milano",,80.000
50 , con ascensore,"Bilocale in via Biella, Naviglio Grande-Barona, Milano",2 ,135.000
95 , con ascensore,"Trilocale in via Zurigo 20/4, Inganni, Milano",3 ,195.000
160 ,,"Villa in Legnarello-Frati-Olmina, Legnano",4 ,500.000
241 , con ascensore,"Attico in Indipendenza-Regina Giovanna, Milano",4 ,1.610.000
130 , con ascensore,"Quadrilocale in via molinetto di lorenteggio, Corsico",4 ,280.000
95 , con ascensore,Trilocale a Locate Triulzi,3 ,250.000
250 ,,Villetta a schiera a Paderno Dugnano,4 ,390.000
110 ,,Trilocale a Trezzo sull'Adda,3 ,85.000
80 , con ascensore,Bilocale a Settimo Milanese,2 ,170.000
105 , con ascensore,"Trilocale in Mazzo-Terrazzano-Pantanedo, Rho",3 ,185.000
90 , senza ascensore,Trilocale a Trezzo sull'Adda,3 ,110.000
70 ,,Trilocale a Trezzo sull'Adda,3 ,89.000
50 ,,"Bilocale in Rondò-Torretta, Sesto San Giovanni",2 ,120.000
70 ,,Bilocale a Cormano,2 ,145.000
80 , con ascensore,Bilocale a Peschiera Borromeo,2 ,135.000
70 ,,"Bilocale in Turro, Milano",2 ,249.000
172 ,,Appartamento a Vaprio d'Adda,5 ,255.000
80 , ,"Trilocale in Legnarello-Frati-Olmina, Legnano",3 ,89.000
45 ,,"Monolocale in Legnarello-Frati-Olmina, Legnano",,65.000
120 ,,Quadrilocale a Buccinasco,4 ,315.000
95 , con ascensore,Trilocale a Solaro,3 ,175.000
271 ,,"Villa in Legnarello-Frati-Olmina, Legnano",5 ,260.000
290 ,,Villa a Paderno Dugnano,5 ,780.000
220 ,,Villetta bifamiliare a Cormano,4 ,410.000
120 , con ascensore,"Quadrilocale in Teodosio-Porpora, Milano",4 ,540.000
65 , con ascensore,"Bilocale in Crescenzago, Milano",2 ,158.000
95 , con ascensore,"Bilocale in Greco-Villaggio dei Giornalisti, Milano",2 ,380.000
420 ,,"Casa indipendente in La Flora-Parco Alto Milanese, Legnano",6 ,490.000
95 , con ascensore,Trilocale a Abbiategrasso,3 ,210.000
320 ,,Villa a Albairate,5 ,480.000
50 ,,"Bilocale in San Magno-Sant'Ambrogio, Legnano",2 ,67.000
65 , con ascensore,"Bilocale in Legnarello-Frati-Olmina, Legnano",2 ,120.000
165 , con ascensore,"Attico in San Martino-San Domenico, Legnano",4 ,430.000
77 ,,"Bilocale in Sant'Erasmo-Ospedale Vecchio, Legnano",2 ,190.000
77 ,,"Bilocale in Sant'Erasmo-Ospedale Vecchio, Legnano",2 ,193.000
85 , ,"Bilocale in Legnarello-Frati-Olmina, Legnano",2 ,127.000
70 , ,"Bilocale in Sant'Erasmo-Ospedale Vecchio, Legnano",2 ,57.000
200 ,,"Proprietà rustica in Legnarello-Frati-Olmina, Legnano",6 ,150.000
165 ,,Trilocale a Mediglia,3 ,600.000
80 ,,"Bilocale in Bligny-Toscana, Milano",2 ,380.000
45 , ,"Bilocale in Navigli-Porta Genova, Milano",2 ,250.000
115 , con ascensore,"Quadrilocale in Sant'Erasmo-Ospedale Vecchio, Legnano",4 ,187.000
120 ,,"Trilocale in via gaetano donizetti, Cusano Milanino",3 ,390.000
70 , ,"Appartamento in via c. armellini, Campo dei Fiori, Cinisello Balsamo",5 ,178.000
95 , ,"Trilocale in via quintino sella, Paderno Dugnano",3 ,170.000
50 ,,"Bilocale in via olmi, Cusano Milanino",2 ,110.000
58 ,,"Bilocale in via ninfea, Cusano Milanino",2 ,88.000
65 , con ascensore,"Bilocale in via premuda, Indipendenza-Regina Giovanna, Milano",2 ,540.000
90 ,,Casa indipendente a San Colombano al Lambro,3 ,150.000
90 , ,Villetta a schiera a Rodano,3 ,174.000
95 , con ascensore,Trilocale a Trezzo sull'Adda,3 ,129.000
95 ,,"Trilocale in Area Lavanderie-Redecesio, Segrate",3 ,340.000
90 , con ascensore,"Trilocale in via carlo imbonati, Dergano, Milano",3 ,230.000
117 ,,Attico a Senago,3 ,200.000
190 ,,Trilocale a Paderno Dugnano,3 ,450.000
187 ,,Trilocale a Paderno Dugnano,3 ,360.000
320 ,,Villetta bifamiliare a Paderno Dugnano,5 ,760.000
240 ,,Villa a Lainate,7 ,470.000
120 , con ascensore,Quadrilocale a Arese,4 ,199.000
110 , con ascensore,"Trilocale in San Vittore-Washington, Milano",3 ,430.000
70 ,,"Bilocale in Istria, Milano",2 ,99.000
55 , con ascensore,"Bilocale in Gorla, Milano",2 ,135.000
37 ,,"Monolocale in Martini-Cuoco, Milano",,97.000
60 , con ascensore,"Bilocale in Morgantini, Milano",2 ,210.000
110 , con ascensore,Trilocale a Bollate,3 ,250.000
128 , con ascensore,Quadrilocale a Magenta,4 ,247.800
100 , ,Trilocale a Magenta,3 ,135.000
125 , con ascensore,Quadrilocale a Solaro,4 ,223.000
146 ,,Trilocale a Mediglia,3 ,580.000
70 ,,Bilocale a Mediglia,2 ,235.000
142 ,,Trilocale a Mediglia,3 ,600.000
120 ,,Trilocale a Mediglia,3 ,300.000
30 , ,"Monolocale in Centrale, Milano",,165.000
52 ,,Bilocale a Magenta,2 ,115.000
97 , senza ascensore,Trilocale a Cuggiono,3 ,155.000
60 , ,"Bilocale in Lucernate-Ghisolfa, Rho",2 ,95.000
60 , ,"Bilocale in Lucernate-Ghisolfa, Rho",2 ,95.000
60 , ,Bilocale a Gaggiano,2 ,110.000
82 , con ascensore,Trilocale a Garbagnate Milanese,3 ,240.000
100 ,,Trilocale a Peschiera Borromeo,3 ,248.000
130 ,,Appartamento a Peschiera Borromeo,5 ,660.000
106 , con ascensore,Quadrilocale a Bareggio,4 ,210.000
150 , con ascensore,"Attico in via varesina, Varesina-Testori, Milano",4 ,299.000
240 ,,Villetta a schiera a Garbagnate Milanese,4 ,290.000
100 , con ascensore,Trilocale a Pregnana Milanese,3 ,150.000
115 , con ascensore,Quadrilocale a Cassano d'Adda,4 ,169.000
65 , con ascensore,Bilocale a Cassano d'Adda,2 ,99.000
55 ,,Bilocale a Cassano d'Adda,2 ,90.000
55 ,,Bilocale a Cassano d'Adda,2 ,95.000
180 ,,Villa a Pozzo d'Adda,6 ,349.000
90 ,,Trilocale a Cassano d'Adda,3 ,139.000
60 , ,Bilocale a Cassano d'Adda,2 ,38.000
60 , ,Bilocale a Cassano d'Adda,2 ,65.000
95 , con ascensore,Trilocale a Lainate,3 ,104.000
140 ,,"Trilocale in via romilli arcivescovo, Ortles, Milano",3 ,265.000
220 ,,Villa a Cormano,6 ,295.000
108 , con ascensore,Trilocale a Pioltello,3 ,265.000
50 , senza ascensore,"Bilocale in San Pietro-Pace, Rho",2 ,115.000
87 , con ascensore,"Trilocale in Indipendenza-Regina Giovanna, Milano",3 ,500.000
90 , con ascensore,Trilocale a Cassano d'Adda,3 ,110.000
110 ,,"Quadrilocale in Bande Nere, Milano",4 ,238.000
90 , con ascensore,Trilocale a Cassano d'Adda,3 ,123.000
100 ,,Trilocale a Cassano d'Adda,3 ,159.000
55 , ,Bilocale a Cassano d'Adda,2 ,64.000
65 , ,Bilocale a Cassano d'Adda,2 ,70.000
85 ,,Bilocale a Cassano d'Adda,2 ,89.000
140 ,,Villa a Inzago,4 ,318.000
90 , con ascensore,Trilocale a Pozzo d'Adda,3 ,140.000
55 , con ascensore,"Bilocale in Brenta, Milano",2 ,210.000
140 , con ascensore,Appartamento su due piani a Masate,4 ,250.000
95 , con ascensore,Trilocale a Abbiategrasso,3 ,180.000
75 , con ascensore,"Bilocale in Gorla, Milano",2 ,160.000
60 , con ascensore,Bilocale a Settala,2 ,127.000
25 ,,"Monolocale in Navigli-Porta Genova, Milano",,145.000
95 ,,Trilocale a Cernusco sul Naviglio,3 ,285.000
131 , ,Trilocale a Cernusco sul Naviglio,3 ,420.000
145 , ,Quadrilocale a Cernusco sul Naviglio,4 ,494.000
65 ,,Bilocale a Cormano,2 ,115.000
70 ,,Bilocale a Bresso,2 ,135.000
70 ,,"Bilocale in Crocetta-Parco Nord, Cinisello Balsamo",2 ,120.000
35 ,,"Monolocale in Crocetta-Parco Nord, Cinisello Balsamo",,70.000
65 ,,Bilocale a Bresso,2 ,132.000
110 ,,Trilocale a Cormano,3 ,250.000
70 ,,Bilocale a Cormano,2 ,140.000
85 ,,Trilocale a Bresso,3 ,170.000
95 , ,Bilocale a Carpiano,2 ,139.000
100 , con ascensore,"Trilocale in via francesco petrarca, Ariosto-Magenta, Milano",3 ,780.000
135 , con ascensore,"Attico in piazza sant'ambrogio, Zona Sant`Ambrogio-Università Cattolica, Milano",4 ,1.000.000
60 , senza ascensore,Bilocale a Vermezzo,2 ,115.000
80 , con ascensore,"Bilocale in via giancarlo sismondi, Argonne-Corsica, Milano",2 ,325.000
70 , con ascensore,Trilocale a Melegnano,3 ,96.000
58 , con ascensore,Bilocale a San Giuliano Milanese,2 ,116.000
72 , con ascensore,Bilocale a Baranzate,2 ,99.000
65 , senza ascensore,"Trilocale in via marignano, Rogoredo-Santa Giulia, Milano",3 ,110.000
55 ,,"Bilocale in via gaetano strambio, Città Studi, Milano",2 ,152.000
127 , con ascensore,"Quadrilocale in via dei missaglia, Gratosoglio, Milano",4 ,288.000
98 , con ascensore,"Trilocale in via del ricordo, Crescenzago, Milano",3 ,205.000
50 , senza ascensore,"Bilocale in via stadera, Chiesa Rossa, Milano",2 ,155.000
65 , con ascensore,"Bilocale in via cascina barocco, Baggio, Milano",2 ,99.000
115 , con ascensore,Quadrilocale a Cassano d'Adda,4 ,260.000
165 , con ascensore,"Quadrilocale in via carlo goldoni, Indipendenza-Regina Giovanna, Milano",4 ,1.290.000
50 , con ascensore,"Bilocale in via massimo d'antona, Pioltello",2 ,120.000
30 , con ascensore,"Monolocale in Accursio, Milano",,69.000
50 , senza ascensore,"Bilocale in via i maggio, San Colombano al Lambro",2 ,85.000
55 , con ascensore,"Bilocale in via cervignano, Martini-Cuoco, Milano",2 ,186.000
40 , senza ascensore,"Bilocale in piazzale vincenzo cuoco, Martini-Cuoco, Milano",2 ,99.000
70 , senza ascensore,Bilocale a Gaggiano,2 ,110.000
75 ,,"Bilocale in via trento, Cinisello, Cinisello Balsamo",2 ,209.000
70 , senza ascensore,"Bilocale in via della chiesa rossa, Chiesa Rossa, Milano",2 ,189.000
135 ,,"Quadrilocale in via tommaso gulli, Bande Nere, Milano",4 ,380.000
70 , con ascensore,"Bilocale in via Giambellino, Lorenteggio-Giambellino, Milano",2 ,165.000
200 ,,Villa a Gudo Visconti,5 ,370.000
48 , con ascensore,"Bilocale in via giacomo venezian, Città Studi, Milano",2 ,175.000
120 ,,Appartamento su due piani a Cisliano,4 ,210.000
85 , con ascensore,"Trilocale in via delle forze armate, Bande Nere, Milano",3 ,220.000
40 , con ascensore,"Monolocale in via tagiura, Soderini, Milano",,109.000
45 , con ascensore,"Bilocale in via dei cinquecento, Corvetto, Milano",2 ,105.000
80 , con ascensore,"Bilocale in Via Pallavicino, Ariosto-Magenta, Milano",2 ,500.000
100 , con ascensore,"Bilocale in via mauro macchi, Brianza-Pasteur, Milano",2 ,320.000
65 , senza ascensore,"Bilocale in Niguarda, Milano",2 ,179.000
70 , con ascensore,"Bilocale in via giulio natta, Gallaratese, Milano",2 ,165.000
220 ,,Villa a Busto Garolfo,4 ,330.000
100 , con ascensore,"Trilocale in piazza tirana, Lorenteggio-Giambellino, Milano",3 ,239.000
69 , con ascensore,"Bilocale in via trento e trieste, Settimo Milanese",2 ,149.000
130 ,,"Quadrilocale in via donatori di sangue, 26, Paderno Dugnano",4 ,301.000
120 ,,Casa indipendente a San Donato Milanese,3 ,200.000
140 , con ascensore,"Trilocale in San Magno-Sant'Ambrogio, Legnano",3 ,380.000
120 ,,"Trilocale in Bovisa, Milano",3 ,350.000
35 ,,Monolocale a Sedriano,,67.000
100 , con ascensore,"Trilocale in via san giuseppe cottolengo, s.n.c, Naviglio Grande-Barona, Milano",3 ,320.000
120 , senza ascensore,Appartamento su due piani a Noviglio,3 ,119.000
100 , con ascensore,Trilocale a Noviglio,3 ,155.000
73 , senza ascensore,"Bilocale in via Lorenzo Valla, Chiesa Rossa, Milano",2 ,179.000
140 , con ascensore,"Quadrilocale in via Gramsci, San Donato Milanese",4 ,420.000
60 ,,"Bilocale in Naviglio Grande-Barona, Milano",2 ,87.000
60 , con ascensore,Bilocale a Albairate,2 ,109.000
85 , ,Trilocale a Pessano con Bornago,3 ,173.000
40 , senza ascensore,Monolocale a Garbagnate Milanese,,65.000
91 , con ascensore,Trilocale a Parabiago,3 ,175.000
100 , con ascensore,"Trilocale in Mercalli-Quadronno, Milano",3 ,540.000
35 , ,"Monolocale in Brianza-Pasteur, Milano",,90.000
100 ,,"Quadrilocale in via nicolò barabino, Corvetto, Milano",4 ,199.000
70 ,,Bilocale a Garbagnate Milanese,2 ,126.500
50 , con ascensore,"Bilocale in Portello-Tre Torri, Milano",2 ,210.000
90 ,,"Bilocale in Corvetto, Milano",2 ,260.000
110 , senza ascensore,"Quadrilocale in Villaggio Ambrosiano, Segrate",4 ,280.000
260 , senza ascensore,"Appartamento in Mercalli-Quadronno, Milano",6 ,1.650.000
95 , con ascensore,Trilocale a Peschiera Borromeo,3 ,215.000
220 , con ascensore,"Appartamento in San Siro, Milano",6 ,1.150.000
165 , con ascensore,"Monolocale in Soderini, Milano",,695.000
400 ,,Villa a Cassina de' Pecchi,12 ,1.100.000
350 ,,Villa a Cernusco sul Naviglio,9 ,950.000
105 , con ascensore,"Trilocale in Garibaldi-Isola, Milano",3 ,395.000
185 , con ascensore,"Quadrilocale in Città Studi, Milano",4 ,695.000
370 ,,Villa a Trezzano sul Naviglio,10 ,800.000
70 , con ascensore,"Bilocale in Istria, Milano",2 ,245.000
63 , con ascensore,"Bilocale in Martini-Cuoco, Milano",2 ,120.000
102 ,,Trilocale a Cernusco sul Naviglio,3 ,262.000
140 ,,Trilocale a Cernusco sul Naviglio,3 ,366.000
112 ,,Trilocale a Cernusco sul Naviglio,3 ,310.000
184 ,,Quadrilocale a Cernusco sul Naviglio,4 ,507.000
157 ,,Quadrilocale a Cernusco sul Naviglio,4 ,400.000
80 ,,Bilocale a Cernusco sul Naviglio,2 ,226.000
97 ,,Trilocale a Cernusco sul Naviglio,3 ,257.000
95 ,,Trilocale a Melzo,3 ,290.000
130 , ,Quadrilocale a Cassano d'Adda,4 ,149.000
100 ,,Villa a Cassano d'Adda,3 ,230.000
130 , ,Quadrilocale a Cassano d'Adda,4 ,97.000
115 ,,Trilocale a Cassano d'Adda,3 ,178.000
141 , con ascensore,Attico a Melzo,5 ,530.000
150 , con ascensore,"Quadrilocale in Legnarello-Frati-Olmina, Legnano",4 ,237.000
150 ,,Villa a Zibido San Giacomo,2 ,320.000
300 , ,Villa a San Colombano al Lambro,5 ,750.000
300 , ,Villa a San Colombano al Lambro,5 ,750.000
70 ,,"Appartamento su due piani in Govone, Milano",3 ,290.000
65 ,,Bilocale a Locate Triulzi,2 ,78.000
74 , con ascensore,"Trilocale in Istria, Milano",3 ,315.000
77 , ,Bilocale a Masate,2 ,160.000
390 ,,Villa a Bollate,6 ,590.000
85 , con ascensore,Trilocale a Baranzate,3 ,127.000
40 , con ascensore,Monolocale a Lainate,,93.000
75 , ,Bilocale a Melegnano,2 ,139.000
142 ,,"Quadrilocale in Tribunale, Milano",4 ,730.000
60 ,,"Bilocale in Moscova-Repubblica, Milano",2 ,420.000
160 ,,Attico a Arconate,4 ,200.000
85 , ,Trilocale a Opera,3 ,165.000
65 ,,Bilocale a Opera,2 ,160.000
250 ,,Villa a Opera,6 ,350.000
210 , con ascensore,Trilocale a Opera,3 ,425.000
95 , con ascensore,Trilocale a San Donato Milanese,3 ,245.000
85 , senza ascensore,"Trilocale in Passirana-Biringhello, Rho",3 ,90.000
150 , con ascensore,"Appartamento in Martini-Cuoco, Milano",5 ,680.000
60 ,,Bilocale a Baranzate,2 ,78.000
65 ,,"Bilocale in via mirabello, Carugate",2 ,85.000
114 , con ascensore,Trilocale a Abbiategrasso,3 ,228.000
155 ,,Villa a Inzago,4 ,328.000
120 , ,Quadrilocale a Cassano d'Adda,4 ,160.000
130 , ,Trilocale a Melegnano,3 ,220.000
85 ,,"Bilocale in Centro, Sesto San Giovanni",2 ,159.000
55 ,,Bilocale a San Donato Milanese,2 ,98.000
128 ,,Trilocale a San Donato Milanese,3 ,400.000
90 , con ascensore,Trilocale a San Donato Milanese,3 ,145.000
135 ,,Quadrilocale a San Donato Milanese,4 ,560.000
200 ,,Appartamento a San Donato Milanese,6 ,750.000
130 ,,Quadrilocale a San Donato Milanese,4 ,595.000
127 ,,Trilocale a San Donato Milanese,3 ,440.000
113 ,,Trilocale a San Donato Milanese,3 ,450.000
121 ,,Trilocale a San Donato Milanese,3 ,496.000
95 , con ascensore,"Trilocale in Greco-Villaggio dei Giornalisti, Milano",3 ,380.000
55 , con ascensore,Bilocale a Bollate,2 ,125.000
146 ,,Trilocale a Cologno Monzese,3 ,240.000
282 , con ascensore,"Attico in Portello-Tre Torri, Milano",4 ,1.900.000
60 , con ascensore,Bilocale a Cassano d'Adda,2 ,78.000
100 , con ascensore,Trilocale a Cassano d'Adda,3 ,125.000
180 ,,Casa indipendente a Magenta,6 ,315.000
85 , ,Bilocale a Cerro al Lambro,2 ,155.000
60 ,,Monolocale a Carpiano,,62.000
117 , ,Trilocale a Cologno Monzese,3 ,270.000
70 , con ascensore,Bilocale a San Donato Milanese,2 ,120.000
110 ,,Trilocale a San Donato Milanese,3 ,480.000
55 , con ascensore,"Bilocale in Rogoredo-Santa Giulia, Milano",2 ,105.000
90 ,,"Trilocale in Rogoredo-Santa Giulia, Milano",3 ,280.000
65 ,,Bilocale a San Donato Milanese,2 ,140.000
85 ,,Trilocale a San Donato Milanese,3 ,210.000
95 ,,Trilocale a San Donato Milanese,3 ,280.000
125 ,,Villa a San Donato Milanese,3 ,385.000
207 ,,Casa rurale a Inveruno,3 ,280.000
105 , con ascensore,Trilocale a Cassano d'Adda,3 ,116.000
75 , ,Bilocale a Cassano d'Adda,2 ,79.000
65 , con ascensore,Bilocale a Cassano d'Adda,2 ,70.000
60 ,,Bilocale a Cassano d'Adda,2 ,65.000
55 ,,Bilocale a Truccazzano,2 ,78.000
60 , con ascensore,Bilocale a Cassano d'Adda,2 ,74.000
90 ,,Trilocale a Cassano d'Adda,3 ,120.000
60 ,,Trilocale a Cassano d'Adda,3 ,69.000
110 ,,Trilocale a Cassano d'Adda,3 ,149.000
143 , con ascensore,"Quadrilocale in San Vittore-Washington, Milano",4 ,675.000
70 , con ascensore,Trilocale a Bollate,3 ,170.000
137 ,,Quadrilocale a Cernusco sul Naviglio,4 ,379.000
109 ,,Trilocale a Cernusco sul Naviglio,3 ,299.000
156 ,,Quadrilocale a Cernusco sul Naviglio,4 ,399.000
102 ,,Trilocale a Cernusco sul Naviglio,3 ,282.000
202 ,,Appartamento a Cernusco sul Naviglio,5 ,513.000
158 ,,Quadrilocale a Cernusco sul Naviglio,4 ,400.000
88 , con ascensore,Trilocale a Corbetta,3 ,175.000
83 , con ascensore,Bilocale a Corbetta,2 ,165.000
52 ,,Bilocale a Baranzate,2 ,72.000
90 , con ascensore,Trilocale a Cassina de' Pecchi,3 ,170.000
55 , con ascensore,"Bilocale in Naviglio Grande-Barona, Milano",2 ,165.000
55 , con ascensore,"Bilocale in Bligny-Toscana, Milano",2 ,269.000
45 , con ascensore,"Bilocale in Bligny-Toscana, Milano",2 ,155.000
45 ,,"Bilocale in Bligny-Toscana, Milano",2 ,279.000
58 ,,"Bilocale in Teodosio-Porpora, Milano",2 ,180.000
80 ,,Trilocale a Villa Cortese,3 ,130.000
70 , con ascensore,"Bilocale in via dei fontanili, Vigentino, Milano",2 ,389.000
220 , con ascensore,"Appartamento in Brianza-Pasteur, Milano",5 ,750.000
400 , con ascensore,"Attico in San Vittore-Washington, Milano",8 ,3.000.000
50 ,,"Bilocale in Teodosio-Porpora, Milano",2 ,129.000
85 , senza ascensore,"Trilocale in via daniele manin, s.n.c, Cernusco sul Naviglio",3 ,165.000
50 , con ascensore,"Bilocale in via laurana, Istria, Milano",2 ,138.000
50 , con ascensore,"Bilocale in via sapri, Varesina-Testori, Milano",2 ,139.000
70 , con ascensore,"Trilocale in Corvetto, Milano",3 ,205.000
73 , ,"Bilocale in Argonne-Corsica, Milano",2 ,260.000
40 , ,"Monolocale in Argonne-Corsica, Milano",,120.000
50 ,,"Bilocale in San Carlo-San Paolo-Stellanda, Rho",2 ,110.000
70 , con ascensore,Bilocale a Magenta,2 ,65.000
85 ,,Trilocale a Paderno Dugnano,3 ,205.000
85 ,,Trilocale a Bresso,3 ,180.000
130 , con ascensore,Quadrilocale a Buccinasco,4 ,390.000
50 ,,"Bilocale in Naviglio Grande-Barona, Milano",2 ,205.000
130 , con ascensore,"Quadrilocale in Navigli-Porta Genova, Milano",4 ,990.000
30 ,,"Monolocale in via cascina fidelina, Carugate",,50.000
90 , senza ascensore,"Trilocale in via aldo moro, 8, Bussero",3 ,165.000
